,lstrLevel,lsregion,lscc,lsccDesc,lsrcode,lsrcodeDesc,lsaa,lsaaDesc,lstt,lsttDesc,lsmm,lsmmDesc,lsyymm,lssumtotMale,lssumtotFemale,lssumtotTot
12,0,0,22,จังหวัดจันทบุรี, , ,0, ,0, ,0, ,6607,261839,274390,536229
13,0,0,23,จังหวัดตราด, , ,0, ,0, ,0, ,6607,112394,114973,227367
14,0,0,24,จังหวัดฉะเชิงเทรา, , ,0, ,0, ,0, ,6607,356593,372171,728764
15,0,0,25,จังหวัดปราจีนบุรี, , ,0, ,0, ,0, ,6607,246185,252601,498786
16,0,0,26,จังหวัดนครนายก, , ,0, ,0, ,0, ,6607,128835,131567,260402
17,0,0,27,จังหวัดสระแก้ว, , ,0, ,0, ,0, ,6607,281223,281777,563000
18,0,0,30,จังหวัดนครราชสีมา, , ,0, ,0, ,0, ,6607,1287643,1339397,2627040
19,0,0,31,จังหวัดบุรีรัมย์, , ,0, ,0, ,0, ,6607,780227,794792,1575019
20,0,0,32,จังหวัดสุรินทร์, , ,0, ,0, ,0, ,6607,680751,689548,1370299
21,0,0,33,จังหวัดศรีสะเกษ, , ,0, ,0, ,0, ,6607,722519,729823,1452342
22,0,0,34,จังหวัดอุบลราชธานี, , ,0, ,0, ,0, ,6607,931650,937943,1869593
23,0,0,35,จังหวัดยโสธร, , ,0, ,0, ,0, ,6607,264131,266387,530518
24,0,0,36,จังหวัดชัยภูมิ, , ,0, ,0, ,0, ,6607,549778,565383,1115161
25,0,0,37,จังหวัดอำนาจเจริญ, , ,0, ,0, ,0, ,6607,186311,188595,374906
26,0,0,38,จังหวัดบึงกาฬ, , ,0, ,0, ,0, ,6607,210764,210403,421167
27,0,0,39,จังหวัดหนองบัวลำภู, , ,0, ,0, ,0, ,6607,252647,254711,507358
28,0,0,40,จังหวัดขอนแก่น, , ,0, ,0, ,0, ,6607,873685,907262,1780947
29,0,0,41,จังหวัดอุดรธานี, , ,0, ,0, ,0, ,6607,770661,790030,1560691
30,0,0,42,จังหวัดเลย, , ,0, ,0, ,0, ,6607,318266,317862,636128
31,0,0,43,จังหวัดหนองคาย, , ,0, ,0, ,0, ,6607,254879,260044,514923
32,0,0,44,จังหวัดมหาสารคาม, , ,0, ,0, ,0, ,6607,461251,479343,940594
33,0,0,45,จังหวัดร้อยเอ็ด, , ,0, ,0, ,0, ,6607,636944,650854,1287798
34,0,0,46,จังหวัดกาฬสินธุ์, , ,0, ,0, ,0, ,6607,478753,491118,969871
35,0,0,47,จังหวัดสกลนคร, , ,0, ,0, ,0, ,6607,567786,575961,1143747
36,0,0,48,จังหวัดนครพนม, , ,0, ,0, ,0, ,6607,356271,359353,715624
37,0,0,49,จังหวัดมุกดาหาร, , ,0, ,0, ,0, ,6607,175630,176072,351702
38,0,0,50,จังหวัดเชียงใหม่, , ,0, ,0, ,0, ,6607,864815,929340,1794155
39,0,0,51,จังหวัดลำพูน, , ,0, ,0, ,0, ,6607,191079,207784,398863
40,0,0,52,จังหวัดลำปาง, , ,0, ,0, ,0, ,6607,346955,367361,714316
41,0,0,53,จังหวัดอุตรดิตถ์, , ,0, ,0, ,0, ,6607,214722,226522,441244
42,0,0,54,จังหวัดแพร่, , ,0, ,0, ,0, ,6607,205779,222340,428119
43,0,0,55,จังหวัดน่าน, , ,0, ,0, ,0, ,6607,236410,237051,473461
44,0,0,56,จังหวัดพะเยา, , ,0, ,0, ,0, ,6607,223223,236523,459746
45,0,0,57,จังหวัดเชียงราย, , ,0, ,0, ,0, ,6607,630394,669255,1299649
46,0,0,58,จังหวัดแม่ฮ่องสอน, , ,0, ,0, ,0, ,6607,145407,141994,287401
47,0,0,60,จังหวัดนครสวรรค์, , ,0, ,0, ,0, ,6607,498861,525781,1024642
48,0,0,61,จังหวัดอุทัยธานี, , ,0, ,0, ,0, ,6607,157630,165329,322959
49,0,0,62,จังหวัดกำแพงเพชร, , ,0, ,0, ,0, ,6607,348519,358128,706647
50,0,0,63,จังหวัดตาก, , ,0, ,0, ,0, ,6607,348079,340612,688691
51,0,0,64,จังหวัดสุโขทัย, , ,0, ,0, ,0, ,6607,280301,299142,579443
52,0,0,65,จังหวัดพิษณุโลก, , ,0, ,0, ,0, ,6607,411948,431151,843099
53,0,0,66,จังหวัดพิจิตร, , ,0, ,0, ,0, ,6607,255169,268699,523868
54,0,0,67,จังหวัดเพชรบูรณ์, , ,0, ,0, ,0, ,6607,477316,492858,970174
55,0,0,70,จังหวัดราชบุรี, , ,0, ,0, ,0, ,6607,419800,445594,865394
56,0,0,71,จังหวัดกาญจนบุรี, , ,0, ,0, ,0, ,6607,448281,447042,895323
57,0,0,72,จังหวัดสุพรรณบุรี, , ,0, ,0, ,0, ,6607,398730,429040,827770
58,0,0,73,จังหวัดนครปฐม, , ,0, ,0, ,0, ,6607,442304,480131,922435
59,0,0,74,จังหวัดสมุทรสาคร, , ,0, ,0, ,0, ,6607,283835,306874,590709
60,0,0,75,จังหวัดสมุทรสงคราม, , ,0, ,0, ,0, ,6607,89892,98564,188456
61,0,0,76,จังหวัดเพชรบุรี, , ,0, ,0, ,0, ,6607,232547,250551,483098
62,0,0,77,จังหวัดประจวบคีรีขันธ์, , ,0, ,0, ,0, ,6607,270362,280280,550642
63,0,0,80,จังหวัดนครศรีธรรมราช, , ,0, ,0, ,0, ,6607,761817,781172,1542989
64,0,0,81,จังหวัดกระบี่, , ,0, ,0, ,0, ,6607,238912,242128,481040
65,0,0,82,จังหวัดพังงา, , ,0, ,0, ,0, ,6607,133370,133756,267126
66,0,0,83,จังหวัดภูเก็ต, , ,0, ,0, ,0, ,6607,198400,222588,420988
67,0,0,84,จังหวัดสุราษฎร์ธานี, , ,0, ,0, ,0, ,6607,527728,546743,1074471
68,0,0,85,จังหวัดระนอง, , ,0, ,0, ,0, ,6607,97602,96169,193771
69,0,0,86,จังหวัดชุมพร, , ,0, ,0, ,0, ,6607,250977,257998,508975
70,0,0,90,จังหวัดสงขลา, , ,0, ,0, ,0, ,6607,696577,734814,1431391
71,0,0,91,จังหวัดสตูล, , ,0, ,0, ,0, ,6607,162178,163476,325654
72,0,0,92,จังหวัดตรัง, , ,0, ,0, ,0, ,6607,311514,326201,637715
73,0,0,93,จังหวัดพัทลุง, , ,0, ,0, ,0, ,6607,253692,267639,521331
74,0,0,94,จังหวัดปัตตานี, , ,0, ,0, ,0, ,6607,363680,371810,735490
75,0,0,95,จังหวัดยะลา, , ,0, ,0, ,0, ,6607,272420,275741,548161
76,0,0,96,จังหวัดนราธิวาส, , ,0, ,0, ,0, ,6607,403939,412951,816890
0,0,0,10,กรุงเทพมหานคร, , ,0, ,0, ,0, ,6608,2560609,2915536,5476145
1,0,0,11,จังหวัดสมุทรปราการ, , ,0, ,0, ,0, ,6608,649482,718249,1367731
2,0,0,12,จังหวัดนนทบุรี, , ,0, ,0, ,0, ,6608,604025,698739,1302764
3,0,0,13,จังหวัดปทุมธานี, , ,0, ,0, ,0, ,6608,573553,638670,1212223
4,0,0,14,จังหวัดพระนครศรีอยุธยา, , ,0, ,0, ,0, ,6608,393978,427381,821359
5,0,0,15,จังหวัดอ่างทอง, , ,0, ,0, ,0, ,6608,129702,141544,271246
6,0,0,16,จังหวัดลพบุรี, , ,0, ,0, ,0, ,6608,364263,367622,731885
7,0,0,17,จังหวัดสิงห์บุรี, , ,0, ,0, ,0, ,6608,95895,106046,201941
8,0,0,18,จังหวัดชัยนาท, , ,0, ,0, ,0, ,6608,152146,164875,317021
9,0,0,19,จังหวัดสระบุรี, , ,0, ,0, ,0, ,6608,312858,325521,638379
10,0,0,20,จังหวัดชลบุรี, , ,0, ,0, ,0, ,6608,783798,825084,1608882
11,0,0,21,จังหวัดระยอง, , ,0, ,0, ,0, ,6608,376091,390568,766659
12,0,0,22,จังหวัดจันทบุรี, , ,0, ,0, ,0, ,6608,261775,274378,536153
13,0,0,23,จังหวัดตราด, , ,0, ,0, ,0, ,6608,112274,114938,227212
14,0,0,24,จังหวัดฉะเชิงเทรา, , ,0, ,0, ,0, ,6608,356753,372452,729205
15,0,0,25,จังหวัดปราจีนบุรี, , ,0, ,0, ,0, ,6608,246469,252640,499109
16,0,0,26,จังหวัดนครนายก, , ,0, ,0, ,0, ,6608,128810,131531,260341
17,0,0,27,จังหวัดสระแก้ว, , ,0, ,0, ,0, ,6608,281348,281797,563145
18,0,0,30,จังหวัดนครราชสีมา, , ,0, ,0, ,0, ,6608,1287648,1339372,2627020
19,0,0,31,จังหวัดบุรีรัมย์, , ,0, ,0, ,0, ,6608,779945,794800,1574745
20,0,0,32,จังหวัดสุรินทร์, , ,0, ,0, ,0, ,6608,680502,689335,1369837
21,0,0,33,จังหวัดศรีสะเกษ, , ,0, ,0, ,0, ,6608,722166,729676,1451842
22,0,0,34,จังหวัดอุบลราชธานี, , ,0, ,0, ,0, ,6608,931709,937975,1869684
23,0,0,35,จังหวัดยโสธร, , ,0, ,0, ,0, ,6608,263982,266263,530245
24,0,0,36,จังหวัดชัยภูมิ, , ,0, ,0, ,0, ,6608,549591,565163,1114754
25,0,0,37,จังหวัดอำนาจเจริญ, , ,0, ,0, ,0, ,6608,186234,188551,374785
26,0,0,38,จังหวัดบึงกาฬ, , ,0, ,0, ,0, ,6608,210621,210324,420945
27,0,0,39,จังหวัดหนองบัวลำภู, , ,0, ,0, ,0, ,6608,252582,254640,507222
28,0,0,40,จังหวัดขอนแก่น, , ,0, ,0, ,0, ,6608,873322,907165,1780487
29,0,0,41,จังหวัดอุดรธานี, , ,0, ,0, ,0, ,6608,770507,789758,1560265
30,0,0,42,จังหวัดเลย, , ,0, ,0, ,0, ,6608,318113,317785,635898
31,0,0,43,จังหวัดหนองคาย, , ,0, ,0, ,0, ,6608,254811,259886,514697
32,0,0,44,จังหวัดมหาสารคาม, , ,0, ,0, ,0, ,6608,460979,479015,939994
33,0,0,45,จังหวัดร้อยเอ็ด, , ,0, ,0, ,0, ,6608,636625,650603,1287228
34,0,0,46,จังหวัดกาฬสินธุ์, , ,0, ,0, ,0, ,6608,478578,490979,969557
35,0,0,47,จังหวัดสกลนคร, , ,0, ,0, ,0, ,6608,567779,575896,1143675
36,0,0,48,จังหวัดนครพนม, , ,0, ,0, ,0, ,6608,356155,359247,715402
37,0,0,49,จังหวัดมุกดาหาร, , ,0, ,0, ,0, ,6608,175621,176039,351660
38,0,0,50,จังหวัดเชียงใหม่, , ,0, ,0, ,0, ,6608,864894,929808,1794702
39,0,0,51,จังหวัดลำพูน, , ,0, ,0, ,0, ,6608,191006,207738,398744
40,0,0,52,จังหวัดลำปาง, , ,0, ,0, ,0, ,6608,346566,367122,713688
41,0,0,53,จังหวัดอุตรดิตถ์, , ,0, ,0, ,0, ,6608,214568,226398,440966
42,0,0,54,จังหวัดแพร่, , ,0, ,0, ,0, ,6608,205569,222155,427724
43,0,0,55,จังหวัดน่าน, , ,0, ,0, ,0, ,6608,236365,237017,473382
44,0,0,56,จังหวัดพะเยา, , ,0, ,0, ,0, ,6608,223120,236494,459614
45,0,0,57,จังหวัดเชียงราย, , ,0, ,0, ,0, ,6608,630421,669280,1299701
46,0,0,58,จังหวัดแม่ฮ่องสอน, , ,0, ,0, ,0, ,6608,145462,142083,287545
47,0,0,60,จังหวัดนครสวรรค์, , ,0, ,0, ,0, ,6608,498452,525555,1024007
48,0,0,61,จังหวัดอุทัยธานี, , ,0, ,0, ,0, ,6608,157626,165295,322921
49,0,0,62,จังหวัดกำแพงเพชร, , ,0, ,0, ,0, ,6608,348415,357977,706392
50,0,0,63,จังหวัดตาก, , ,0, ,0, ,0, ,6608,348308,340868,689176
51,0,0,64,จังหวัดสุโขทัย, , ,0, ,0, ,0, ,6608,280124,298992,579116
52,0,0,65,จังหวัดพิษณุโลก, , ,0, ,0, ,0, ,6608,411765,431039,842804
53,0,0,66,จังหวัดพิจิตร, , ,0, ,0, ,0, ,6608,255022,268550,523572
54,0,0,67,จังหวัดเพชรบูรณ์, , ,0, ,0, ,0, ,6608,477111,492682,969793
55,0,0,70,จังหวัดราชบุรี, , ,0, ,0, ,0, ,6608,419684,445675,865359
56,0,0,71,จังหวัดกาญจนบุรี, , ,0, ,0, ,0, ,6608,448324,447158,895482
57,0,0,72,จังหวัดสุพรรณบุรี, , ,0, ,0, ,0, ,6608,398627,428848,827475
58,0,0,73,จังหวัดนครปฐม, , ,0, ,0, ,0, ,6608,442247,480301,922548
59,0,0,74,จังหวัดสมุทรสาคร, , ,0, ,0, ,0, ,6608,284023,307084,591107
60,0,0,75,จังหวัดสมุทรสงคราม, , ,0, ,0, ,0, ,6608,89821,98513,188334
61,0,0,76,จังหวัดเพชรบุรี, , ,0, ,0, ,0, ,6608,232574,250613,483187
62,0,0,77,จังหวัดประจวบคีรีขันธ์, , ,0, ,0, ,0, ,6608,270411,280404,550815
63,0,0,80,จังหวัดนครศรีธรรมราช, , ,0, ,0, ,0, ,6608,761639,780934,1542573
64,0,0,81,จังหวัดกระบี่, , ,0, ,0, ,0, ,6608,239020,242288,481308
65,0,0,82,จังหวัดพังงา, , ,0, ,0, ,0, ,6608,133333,133739,267072
66,0,0,83,จังหวัดภูเก็ต, , ,0, ,0, ,0, ,6608,198575,222768,421343
67,0,0,84,จังหวัดสุราษฎร์ธานี, , ,0, ,0, ,0, ,6608,527864,546815,1074679
68,0,0,85,จังหวัดระนอง, , ,0, ,0, ,0, ,6608,97579,96136,193715
69,0,0,86,จังหวัดชุมพร, , ,0, ,0, ,0, ,6608,250980,258064,509044
70,0,0,90,จังหวัดสงขลา, , ,0, ,0, ,0, ,6608,696673,734998,1431671
71,0,0,91,จังหวัดสตูล, , ,0, ,0, ,0, ,6608,162120,163488,325608
72,0,0,92,จังหวัดตรัง, , ,0, ,0, ,0, ,6608,311398,326074,637472
73,0,0,93,จังหวัดพัทลุง, , ,0, ,0, ,0, ,6608,253626,267554,521180
74,0,0,94,จังหวัดปัตตานี, , ,0, ,0, ,0, ,6608,363868,372047,735915
75,0,0,95,จังหวัดยะลา, , ,0, ,0, ,0, ,6608,272546,275971,548517
76,0,0,96,จังหวัดนราธิวาส, , ,0, ,0, ,0, ,6608,404138,413136,817274
0,0,0,10,กรุงเทพมหานคร, , ,0, ,0, ,0, ,6609,2560189,2916640,5476829
1,0,0,11,จังหวัดสมุทรปราการ, , ,0, ,0, ,0, ,6609,650213,719526,1369739
2,0,0,12,จังหวัดนนทบุรี, , ,0, ,0, ,0, ,6609,604647,699774,1304421
3,0,0,13,จังหวัดปทุมธานี, , ,0, ,0, ,0, ,6609,574559,639933,1214492
4,0,0,14,จังหวัดพระนครศรีอยุธยา, , ,0, ,0, ,0, ,6609,394223,427671,821894
5,0,0,15,จังหวัดอ่างทอง, , ,0, ,0, ,0, ,6609,129653,141531,271184
6,0,0,16,จังหวัดลพบุรี, , ,0, ,0, ,0, ,6609,364063,367580,731643
7,0,0,17,จังหวัดสิงห์บุรี, , ,0, ,0, ,0, ,6609,95846,105968,201814
8,0,0,18,จังหวัดชัยนาท, , ,0, ,0, ,0, ,6609,152083,164741,316824
9,0,0,19,จังหวัดสระบุรี, , ,0, ,0, ,0, ,6609,312924,325689,638613
10,0,0,20,จังหวัดชลบุรี, , ,0, ,0, ,0, ,6609,785012,826708,1611720
11,0,0,21,จังหวัดระยอง, , ,0, ,0, ,0, ,6609,376774,391368,768142
12,0,0,22,จังหวัดจันทบุรี, , ,0, ,0, ,0, ,6609,261876,274461,536337
13,0,0,23,จังหวัดตราด, , ,0, ,0, ,0, ,6609,112227,114929,227156
14,0,0,24,จังหวัดฉะเชิงเทรา, , ,0, ,0, ,0, ,6609,357039,372648,729687
15,0,0,25,จังหวัดปราจีนบุรี, , ,0, ,0, ,0, ,6609,246682,252851,499533
16,0,0,26,จังหวัดนครนายก, , ,0, ,0, ,0, ,6609,128784,131549,260333
17,0,0,27,จังหวัดสระแก้ว, , ,0, ,0, ,0, ,6609,281307,281782,563089
18,0,0,30,จังหวัดนครราชสีมา, , ,0, ,0, ,0, ,6609,1287513,1339300,2626813
19,0,0,31,จังหวัดบุรีรัมย์, , ,0, ,0, ,0, ,6609,779678,794553,1574231
20,0,0,32,จังหวัดสุรินทร์, , ,0, ,0, ,0, ,6609,680230,689033,1369263
21,0,0,33,จังหวัดศรีสะเกษ, , ,0, ,0, ,0, ,6609,721917,729400,1451317
22,0,0,34,จังหวัดอุบลราชธานี, , ,0, ,0, ,0, ,6609,931476,937800,1869276
23,0,0,35,จังหวัดยโสธร, , ,0, ,0, ,0, ,6609,263803,266100,529903
24,0,0,36,จังหวัดชัยภูมิ, , ,0, ,0, ,0, ,6609,549303,564907,1114210
25,0,0,37,จังหวัดอำนาจเจริญ, , ,0, ,0, ,0, ,6609,186137,188409,374546
26,0,0,38,จังหวัดบึงกาฬ, , ,0, ,0, ,0, ,6609,210537,210178,420715
27,0,0,39,จังหวัดหนองบัวลำภู, , ,0, ,0, ,0, ,6609,252479,254570,507049
28,0,0,40,จังหวัดขอนแก่น, , ,0, ,0, ,0, ,6609,873306,906985,1780291
29,0,0,41,จังหวัดอุดรธานี, , ,0, ,0, ,0, ,6609,770136,789480,1559616
30,0,0,42,จังหวัดเลย, , ,0, ,0, ,0, ,6609,317998,317710,635708
31,0,0,43,จังหวัดหนองคาย, , ,0, ,0, ,0, ,6609,254767,259756,514523
32,0,0,44,จังหวัดมหาสารคาม, , ,0, ,0, ,0, ,6609,460662,478684,939346
33,0,0,45,จังหวัดร้อยเอ็ด, , ,0, ,0, ,0, ,6609,636226,650320,1286546
34,0,0,46,จังหวัดกาฬสินธุ์, , ,0, ,0, ,0, ,6609,478348,490684,969032
35,0,0,47,จังหวัดสกลนคร, , ,0, ,0, ,0, ,6609,567632,575741,1143373
36,0,0,48,จังหวัดนครพนม, , ,0, ,0, ,0, ,6609,356008,358998,715006
37,0,0,49,จังหวัดมุกดาหาร, , ,0, ,0, ,0, ,6609,175589,176007,351596
38,0,0,50,จังหวัดเชียงใหม่, , ,0, ,0, ,0, ,6609,865217,930269,1795486
39,0,0,51,จังหวัดลำพูน, , ,0, ,0, ,0, ,6609,190996,207696,398692
40,0,0,52,จังหวัดลำปาง, , ,0, ,0, ,0, ,6609,346192,366845,713037
41,0,0,53,จังหวัดอุตรดิตถ์, , ,0, ,0, ,0, ,6609,214349,226227,440576
42,0,0,54,จังหวัดแพร่, , ,0, ,0, ,0, ,6609,205447,221999,427446
43,0,0,55,จังหวัดน่าน, , ,0, ,0, ,0, ,6609,236290,236983,473273
44,0,0,56,จังหวัดพะเยา, , ,0, ,0, ,0, ,6609,222939,236311,459250
45,0,0,57,จังหวัดเชียงราย, , ,0, ,0, ,0, ,6609,630424,669272,1299696
46,0,0,58,จังหวัดแม่ฮ่องสอน, , ,0, ,0, ,0, ,6609,145508,142081,287589
47,0,0,60,จังหวัดนครสวรรค์, , ,0, ,0, ,0, ,6609,498041,525186,1023227
48,0,0,61,จังหวัดอุทัยธานี, , ,0, ,0, ,0, ,6609,157545,165218,322763
49,0,0,62,จังหวัดกำแพงเพชร, , ,0, ,0, ,0, ,6609,348259,357840,706099
50,0,0,63,จังหวัดตาก, , ,0, ,0, ,0, ,6609,348509,341145,689654
51,0,0,64,จังหวัดสุโขทัย, , ,0, ,0, ,0, ,6609,279975,298840,578815
52,0,0,65,จังหวัดพิษณุโลก, , ,0, ,0, ,0, ,6609,411667,430928,842595
53,0,0,66,จังหวัดพิจิตร, , ,0, ,0, ,0, ,6609,254870,268273,523143
54,0,0,67,จังหวัดเพชรบูรณ์, , ,0, ,0, ,0, ,6609,476861,492298,969159
55,0,0,70,จังหวัดราชบุรี, , ,0, ,0, ,0, ,6609,419668,445731,865399
56,0,0,71,จังหวัดกาญจนบุรี, , ,0, ,0, ,0, ,6609,448335,447229,895564
57,0,0,72,จังหวัดสุพรรณบุรี, , ,0, ,0, ,0, ,6609,398480,428815,827295
58,0,0,73,จังหวัดนครปฐม, , ,0, ,0, ,0, ,6609,442615,480717,923332
59,0,0,74,จังหวัดสมุทรสาคร, , ,0, ,0, ,0, ,6609,284226,307398,591624
60,0,0,75,จังหวัดสมุทรสงคราม, , ,0, ,0, ,0, ,6609,89760,98483,188243
61,0,0,76,จังหวัดเพชรบุรี, , ,0, ,0, ,0, ,6609,232666,250715,483381
62,0,0,77,จังหวัดประจวบคีรีขันธ์, , ,0, ,0, ,0, ,6609,270457,280508,550965
63,0,0,80,จังหวัดนครศรีธรรมราช, , ,0, ,0, ,0, ,6609,761520,780753,1542273
64,0,0,81,จังหวัดกระบี่, , ,0, ,0, ,0, ,6609,239150,242422,481572
65,0,0,82,จังหวัดพังงา, , ,0, ,0, ,0, ,6609,133299,133741,267040
66,0,0,83,จังหวัดภูเก็ต, , ,0, ,0, ,0, ,6609,198876,223145,422021
67,0,0,84,จังหวัดสุราษฎร์ธานี, , ,0, ,0, ,0, ,6609,527965,546941,1074906
68,0,0,85,จังหวัดระนอง, , ,0, ,0, ,0, ,6609,97530,96093,193623
69,0,0,86,จังหวัดชุมพร, , ,0, ,0, ,0, ,6609,251021,258075,509096
70,0,0,90,จังหวัดสงขลา, , ,0, ,0, ,0, ,6609,696850,735157,1432007
71,0,0,91,จังหวัดสตูล, , ,0, ,0, ,0, ,6609,162105,163464,325569
72,0,0,92,จังหวัดตรัง, , ,0, ,0, ,0, ,6609,311308,325979,637287
73,0,0,93,จังหวัดพัทลุง, , ,0, ,0, ,0, ,6609,253572,267505,521077
74,0,0,94,จังหวัดปัตตานี, , ,0, ,0, ,0, ,6609,364106,372212,736318
75,0,0,95,จังหวัดยะลา, , ,0, ,0, ,0, ,6609,272675,276163,548838
76,0,0,96,จังหวัดนราธิวาส, , ,0, ,0, ,0, ,6609,404395,413382,817777
0,0,0,10,กรุงเทพมหานคร, , ,0, ,0, ,0, ,6610,2559091,2916618,5475709
1,0,0,11,จังหวัดสมุทรปราการ, , ,0, ,0, ,0, ,6610,650726,720282,1371008
2,0,0,12,จังหวัดนนทบุรี, , ,0, ,0, ,0, ,6610,605245,700709,1305954
3,0,0,13,จังหวัดปทุมธานี, , ,0, ,0, ,0, ,6610,575483,640989,1216472
4,0,0,14,จังหวัดพระนครศรีอยุธยา, , ,0, ,0, ,0, ,6610,394294,427773,822067
5,0,0,15,จังหวัดอ่างทอง, , ,0, ,0, ,0, ,6610,129579,141469,271048
6,0,0,16,จังหวัดลพบุรี, , ,0, ,0, ,0, ,6610,363784,367457,731241
7,0,0,17,จังหวัดสิงห์บุรี, , ,0, ,0, ,0, ,6610,95797,105865,201662
8,0,0,18,จังหวัดชัยนาท, , ,0, ,0, ,0, ,6610,151942,164638,316580
9,0,0,19,จังหวัดสระบุรี, , ,0, ,0, ,0, ,6610,312972,325665,638637
10,0,0,20,จังหวัดชลบุรี, , ,0, ,0, ,0, ,6610,786594,828070,1614664
11,0,0,21,จังหวัดระยอง, , ,0, ,0, ,0, ,6610,377303,392127,769430
12,0,0,22,จังหวัดจันทบุรี, , ,0, ,0, ,0, ,6610,261925,274554,536479
13,0,0,23,จังหวัดตราด, , ,0, ,0, ,0, ,6610,112261,114916,227177
14,0,0,24,จังหวัดฉะเชิงเทรา, , ,0, ,0, ,0, ,6610,357266,372862,730128
15,0,0,25,จังหวัดปราจีนบุรี, , ,0, ,0, ,0, ,6610,246744,253011,499755
16,0,0,26,จังหวัดนครนายก, , ,0, ,0, ,0, ,6610,128703,131579,260282
17,0,0,27,จังหวัดสระแก้ว, , ,0, ,0, ,0, ,6610,281167,281797,562964
18,0,0,30,จังหวัดนครราชสีมา, , ,0, ,0, ,0, ,6610,1287807,1339283,2627090
19,0,0,31,จังหวัดบุรีรัมย์, , ,0, ,0, ,0, ,6610,779310,794269,1573579
20,0,0,32,จังหวัดสุรินทร์, , ,0, ,0, ,0, ,6610,679775,688723,1368498
21,0,0,33,จังหวัดศรีสะเกษ, , ,0, ,0, ,0, ,6610,721625,729149,1450774
22,0,0,34,จังหวัดอุบลราชธานี, , ,0, ,0, ,0, ,6610,931161,937707,1868868
23,0,0,35,จังหวัดยโสธร, , ,0, ,0, ,0, ,6610,263576,265926,529502
24,0,0,36,จังหวัดชัยภูมิ, , ,0, ,0, ,0, ,6610,549131,564668,1113799
25,0,0,37,จังหวัดอำนาจเจริญ, , ,0, ,0, ,0, ,6610,186013,188321,374334
26,0,0,38,จังหวัดบึงกาฬ, , ,0, ,0, ,0, ,6610,210462,210116,420578
27,0,0,39,จังหวัดหนองบัวลำภู, , ,0, ,0, ,0, ,6610,252446,254519,506965
28,0,0,40,จังหวัดขอนแก่น, , ,0, ,0, ,0, ,6610,872869,906974,1779843
29,0,0,41,จังหวัดอุดรธานี, , ,0, ,0, ,0, ,6610,769809,789169,1558978
30,0,0,42,จังหวัดเลย, , ,0, ,0, ,0, ,6610,317801,317620,635421
31,0,0,43,จังหวัดหนองคาย, , ,0, ,0, ,0, ,6610,254644,259545,514189
32,0,0,44,จังหวัดมหาสารคาม, , ,0, ,0, ,0, ,6610,460425,478342,938767
33,0,0,45,จังหวัดร้อยเอ็ด, , ,0, ,0, ,0, ,6610,635769,649982,1285751
34,0,0,46,จังหวัดกาฬสินธุ์, , ,0, ,0, ,0, ,6610,478113,490503,968616
35,0,0,47,จังหวัดสกลนคร, , ,0, ,0, ,0, ,6610,567506,575613,1143119
36,0,0,48,จังหวัดนครพนม, , ,0, ,0, ,0, ,6610,355773,358893,714666
37,0,0,49,จังหวัดมุกดาหาร, , ,0, ,0, ,0, ,6610,175557,175990,351547
38,0,0,50,จังหวัดเชียงใหม่, , ,0, ,0, ,0, ,6610,865175,930695,1795870
39,0,0,51,จังหวัดลำพูน, , ,0, ,0, ,0, ,6610,190947,207679,398626
40,0,0,52,จังหวัดลำปาง, , ,0, ,0, ,0, ,6610,346174,366539,712713
41,0,0,53,จังหวัดอุตรดิตถ์, , ,0, ,0, ,0, ,6610,214129,226024,440153
42,0,0,54,จังหวัดแพร่, , ,0, ,0, ,0, ,6610,205194,221807,427001
43,0,0,55,จังหวัดน่าน, , ,0, ,0, ,0, ,6610,236154,236839,472993
44,0,0,56,จังหวัดพะเยา, , ,0, ,0, ,0, ,6610,222677,236160,458837
45,0,0,57,จังหวัดเชียงราย, , ,0, ,0, ,0, ,6610,630271,669235,1299506
46,0,0,58,จังหวัดแม่ฮ่องสอน, , ,0, ,0, ,0, ,6610,145460,142038,287498
47,0,0,60,จังหวัดนครสวรรค์, , ,0, ,0, ,0, ,6610,498017,524911,1022928
48,0,0,61,จังหวัดอุทัยธานี, , ,0, ,0, ,0, ,6610,157422,165137,322559
49,0,0,62,จังหวัดกำแพงเพชร, , ,0, ,0, ,0, ,6610,347966,357599,705565
50,0,0,63,จังหวัดตาก, , ,0, ,0, ,0, ,6610,348826,341580,690406
51,0,0,64,จังหวัดสุโขทัย, , ,0, ,0, ,0, ,6610,279759,298612,578371
52,0,0,65,จังหวัดพิษณุโลก, , ,0, ,0, ,0, ,6610,411398,430798,842196
53,0,0,66,จังหวัดพิจิตร, , ,0, ,0, ,0, ,6610,254521,267948,522469
54,0,0,67,จังหวัดเพชรบูรณ์, , ,0, ,0, ,0, ,6610,476456,491957,968413
55,0,0,70,จังหวัดราชบุรี, , ,0, ,0, ,0, ,6610,419576,445806,865382
56,0,0,71,จังหวัดกาญจนบุรี, , ,0, ,0, ,0, ,6610,448102,447229,895331
57,0,0,72,จังหวัดสุพรรณบุรี, , ,0, ,0, ,0, ,6610,398422,428689,827111
58,0,0,73,จังหวัดนครปฐม, , ,0, ,0, ,0, ,6610,443262,481013,924275
59,0,0,74,จังหวัดสมุทรสาคร, , ,0, ,0, ,0, ,6610,284316,307611,591927
60,0,0,75,จังหวัดสมุทรสงคราม, , ,0, ,0, ,0, ,6610,89728,98442,188170
